eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.02E+11,2017,5,29,,0,,217,United States,1,North America,Kentucky,Lexington,38.041374,-84.488595,1,0,The incident occurred along Midland Avenue.,"05/29/2017: An assailant fired at the Lexington Herald-Leader newspaper office in Lexington, Kentucky, United States. There were no reported injuries, but windows were damaged in the gunfire. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Lexington-Herald Leader,Office Building,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,A firearm loaded with small-caliber ammunition was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. It is unclear whether the building was specifically or randomly targeted.,"""Police Investigating Possible Vandalism At Lexington Herald-Leader Building,"" The Associated Press, May 30, 2017.","""Man accused of randomly shooting at several Lexington locations,"" Lexington Herald-Leader, May 30, 2017.","""Windows shattered at Herald-Leader building; suspected bullet damage found,"" Lexington Herald-Leader, May 29, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,5,30,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred on Alexander Avenue in the Mott Haven area of the Bronx.,"05/30/2017: An assailant fired a pellet gun at a civilian outside the Masjid Ebun Abass mosque in the Bronx, New York, United States. The civilian, Sailum Camarra, was injured, and the mosque was damaged in the attack. No group claimed responsibility; however, police identified the incident as one of three similar attacks targeting the mosque over several weeks.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Masjid Ebun Abass Mosque,Mosque,217,United States,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,6,Other Gun Type,,,,,,,,,,,,,A pellet gun was used in the attack.,0,0,0,1,1,0,1,3,Minor (likely < $1 million),-99,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Bronx mosque targeted three times by pellet gun shooter in possible hate crime,"" New York Daily News, June 12, 2017.","""Mosque shot at by pellet gun at least 3 times in possible hate crime in Bronx,"" ABC 7 New York, June 13, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,8,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred on Alexander Avenue in the Hott Haven area of the Bronx.,"06/08/2017: An assailant fired a pellet gun at the Masjid Ebun Abass mosque in the Bronx, New York, United States. There were no reported casualties in the attack. No group claimed responsibility; however, police identified the incident as one of three similar attacks targeting the mosque over several weeks.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Masjid Ebun Abass Mosque,Mosque,217,United States,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,6,Other Gun Type,,,,,,,,,,,,,A pellet gun was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Bronx mosque targeted three times by pellet gun shooter in possible hate crime,"" New York Daily News, June 12, 2017.","""Mosque shot at by pellet gun at least 3 times in possible hate crime in Bronx,"" ABC 7 New York, June 13, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,9,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred along Alexander Avenue in the Mott Haven area of the Bronx.,"06/09/2017: An assailant fired a pellet gun at a civilian outside the Masjid Ebun Abass mosque in the Bronx, New York, United States. There were no reported casualties, but the mosque's windows were damaged in the attack. No group claimed responsibility; however, police identified the incident as one of three similar attacks targeting the mosque over several weeks.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Masjid Ebun Abass Mosque,Mosque,217,United States,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,6,Other Gun Type,,,,,,,,,,,,,A pellet gun was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A window was damaged in this attack.,0,,,,,,,,,,,,,,,,The victims included Mahamadou Gumaneh.,"""Bronx mosque targeted three times by pellet gun shooter in possible hate crime,"" New York Daily News, June 12, 2017.","""Mosque shot at by pellet gun at least 3 times in possible hate crime in Bronx,"" ABC 7 New York, June 13, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,21,,0,,217,United States,1,North America,Michigan,Flint,42.973383,-83.738903,1,0,The incident occurred at the Bishop International Airport.,"06/21/2017: An assailant armed with a knife stabbed Lieutenant Jeff Neville at Bishop International Airport in Flint, Michigan, United States. Neville, a police officer, was injured in the attack. Amor Ftouhi claimed responsibility for the incident and made statements about deaths caused by the United States government in Syria, Iraq, and Afghanistan during the attack.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Bishop International Airport Police,Officer: Lieutenant Jeff Neville,217,United States,,,,,,,,,,,,,,,,,Anti-Government extremists,,,,,,"An unaffiliated individual, identified as Amor Ftouhi, claimed responsibility for the incident and made statements about deaths in Syria, Iraq, and Afghanistan while carrying out the attack. Sources also noted that Ftouhi opposed the United States.",0,,,1,1,1,1,8,Personal claim,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,A 12-inch knife was used in the attack.,0,0,0,1,1,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Police Officer Stabbed at Airport in Michigan,"" New York Times, June 21, 2017.","""US police officer stabbed at Michigan airport in suspected 'terror' attack,"" Middle East Eye, June 21, 2017.","""Michigan airport stabbing attack investigated as possible act of terrorism, FBI says,"" Washington Post, June 21, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,7,5,,0,,217,United States,1,North America,New York,Bronx,40.697132,-73.931351,1,0,,"07/05/2017: At approximately 12:30 a.m., an assailant shot and killed New York Police Department (NYPD) Officer Miosotis Familia in the Bronx, New York, United States. NYPD officers pursued the perpetrator, identified as Alexander Bonds, who was killed in the shootout that followed. A bystander was also wounded by a stray bullet fired by police. No group claimed responsibility for the incident; however, sources stated that Bonds had previously expressed anti-police sentiment on social media.",1,1,1,1,4,Lack of Intentionality,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,New York Police Department,Officer: Miosotis Familia,217,United States,,,,,,,,,,,,,,,,,Anti-Police extremists,,,,,,"The specific motive is unknown; however, sources noted that Alexander Bonds had previously conveyed anti-police sentiment on social media.",0,,,1,1,0,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,A Ruger .38 revolver was used in the attack.,2,2,0,1,,0,0,,,,,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Sources stated that the assailant was in an unstable mental state.,"""Ex-Prisoner Finally Found Stability Before Killing Police Officer,"" The New York Times, July 5, 2017.","""Police Officer Is 'Murdered for Her Uniform' in the Bronx,"" The New York Times, July 5, 2017.","""Gunman sought psychiatric care, was released days before officer ambush,"" CBS News, July 7, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,9,11,,0,,217,United States,1,North America,Louisiana,Baton Rouge,30.451468,-91.187147,1,0,,"09/11/2017: An assailant fired shots through the front door and living room of a home in Baton Rouge, Louisiana, United States. Two men were home at the time of the attack, but no one was injured. Kenneth James Gleason, a white extremist, was arrested and charged in connection with this attack and two similar incidents in Baton Rouge in the same week. Police believe the attacks were racially motivated. He pleaded not guilty in December 2017.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Unknown,House of Black Civilians,217,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,"The specific motive is unknown; however, sources suspected that the attack was racially motivated.",1,,,1,1,1,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A door and a window were damaged in this attack.,0,,,,,,,,,,,,,,,,"Gleeson was charged with two similar incidents that occurred on September 12, 2017 and September 14, 2017.","""Alleged Baton Rouge serial killer pleads not guilty; one victim's family believes 'justice will be served',"" The Advocate (Baton Rouge), December 13, 2017.","""Neighbor of Baton Rouge man accused of killing 2 black men describes horror of shots fired at house,"" The Advocate (Baton Rouge), September 19, 2017.","""What we know about Kenneth Gleason, Baton Rouge man booked in killings of 2 black men,"" The Advocate (Baton Rouge), September 19, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,9,12,,0,,217,United States,1,North America,Louisiana,Baton Rouge,30.449998,-91.154152,1,0,The incident occurred in the 3400 block of Florida Street.,"09/12/2017: An assailant shot and killed Bruce Cofield, 59, on the 3400 block of Florida Street in Baton Rouge, Louisiana, United States. The perpetrator first fired from inside a car, and then exited the vehicle and continued to fire. Kenneth James Gleason, a white extremist, was arrested and charged in connection with this attack and two similar incidents in Baton Rouge in the same week. Police believe the attacks were racially motivated. He pleaded not guilty in December 2017.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,Black Civilian: Bruce Cofield,217,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,"The specific motive is unknown; however, sources suspected that the attack was racially motivated.",1,,,1,1,1,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Gleeson was charged with two similar incidents that occurred on September 11, 2017 and September 14, 2017.","""Alleged Baton Rouge serial killer pleads not guilty; one victim's family believes 'justice will be served',"" The Advocate (Baton Rouge), December 13, 2017.","""Neighbor of Baton Rouge man accused of killing 2 black men describes horror of shots fired at house,"" The Advocate (Baton Rouge), September 19, 2017.","""What we know about Kenneth Gleason, Baton Rouge man booked in killings of 2 black men,"" The Advocate (Baton Rouge), September 19, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,9,14,,0,,217,United States,1,North America,Louisiana,Baton Rouge,30.420015,-91.184493,1,0,The incident occurred in the 3000 block of Alaska Street.,"09/14/2017: An assailant shot and killed Donald Smart 49, on the 3000 block of Alaska Street in Baton Rouge, Louisiana, United States. The perpetrator first fired from inside a car, and then exited the vehicle and continued to fire. Kenneth James Gleason, a white extremist, was arrested and charged in connection with this attack and two similar incidents in Baton Rouge in the same week. Police believe the attacks were racially motivated. He pleaded not guilty in December 2017.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Not Applicable,Black Civilian: Donald Smart,217,United States,,,,,,,,,,,,,,,,,White extremists,,,,,,"The specific motive is unknown; however, sources suspected that the attack was racially motivated.",1,,,1,1,1,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Gleeson was charged with two similar incidents that occurred on September 11, 2017 and September 12, 2017.","""Alleged Baton Rouge serial killer pleads not guilty; one victim's family believes 'justice will be served',"" The Advocate (Baton Rouge), December 13, 2017.","""Neighbor of Baton Rouge man accused of killing 2 black men describes horror of shots fired at house,"" The Advocate (Baton Rouge), September 19, 2017.","""What we know about Kenneth Gleason, Baton Rouge man booked in killings of 2 black men,"" The Advocate (Baton Rouge), September 19, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,9,24,,0,,217,United States,1,North America,Tennessee,Antioch,36.046771,-86.583081,1,0,,"09/24/2017: An assailant opened fire on Burnette Chapel Church of Christ in Antioch, Tennessee, United States. One person was killed and eight others, including the assailant, were wounded in the attack. An unaffiliated individual, identified as Emanuel Kidega Samson, claimed responsibility for the incident and stated that the attack was carried out in revenge for the June 18, 2015 attack on a church in Charleston, South Carolina by Dylann Roof.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Burnette Chapel Church of Christ,Church,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,"An unaffiliated individual, identified as Emanuel Kidega Samson, claimed responsibility for the incident and stated that the attack was carried out in revenge for the June 18, 2015 attack on a church in Charleston, South Carolina by Dylann Roof.",0,,,1,1,1,1,5,Note left at scene,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,A pistol was used in the attack.,1,1,0,8,8,1,0,,,,,0,,,,,,,,,,,,,,,,"The victims included Melanie Smith, Robert Engle, and pastor Joey Spann. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Tennessee church shooter may have sought revenge for Charleston shooting,"" UPI, September 30, 2017.","""One Killed, 7 Injured in Tennessee Church Shooting,"" VOA News, September 24, 2017.","""Latest: Gunman among eight injured in Tennessee church shooting,"" Breaking News.ie, September 24, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,10,1,,0,,217,United States,1,North America,Nevada,Las Vegas,36.082645,-115.135925,1,0,The incident occurred along Las Vegas Boulevard.,"10/01/2017: An assailant opened fire from the Mandalay Bay Hotel on the Route 91 Harvest Festival concert in Las Vegas, Nevada, United States. At least 58 people were killed and 851 people were injured in the attack. The assailant shot and killed himself before police reached him. No group claimed responsibility for the incident; however, authorities identified the assailant as Stephen Paddock, an anti-government extremist. Witnesses overheard Paddock espousing anger over the 1990s standoffs in Waco, Texas and Ruby Ridge, Idaho. Paddock also expressed concern over the US government ""confiscating guns.""",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,11,Entertainment/Cultural/Stadium/Casino,Mandalay Bay Resort and Casino,Security Guard: Jesus Campos,217,United States,6,Airports & Aircraft,44,Airport,McCarran International Airport,Fuel Tanks,217,United States,14,Private Citizens & Property,78,"Procession/Gathering (funeral, wedding, birthday, religious)",Route 91 Harvest Festival,Country Music Festival,217,United States,Anti-Government extremists,,,,,,,0,,,1,1,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,AR-15 semiautomatic rifles equipped with bump stocks were used in the attack.,59,,1,851,,0,1,4,Unknown,-99,A hotel window and other unspecified property were damaged in this attack.,0,,,,,,,,,,,,,,,,"Amaq News Agency, the Islamic State of Iraq and the Levant (ISIL) media wing, claimed that Paddock, the assailant, was a ""soldier of the caliphate;"" however, authorities dismissed the claim. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""New documents suggest Las Vegas shooter was conspiracy theorist â€“ what we know,"" The Guardian, May 19, 2018.","""Housekeeper describes chilling interaction with Las Vegas gunman before massacre,"" CBS News, May 17, 2018.","""Sheriff: Person of interest part of Strip shooting probe; Paddock had child porn,"" Las Vegas Sun, January 19, 2018.",START Primary Collection,-9,-9,0,-9,
